#Digilent WaveForms Curve Tracer Trace
#Type:Diode
#Frequency:10 kHz
#RAnode:10 kOhm
#Resolution:
#Vce:3.671268633 mV
#Ic:367.6998899 nA
#Vbe:0 V
#Ib:0 A
V (V),I (A),Vra (V)
-3.766221765447458,-4.197626200515329e-06,-3.99
-3.777235571347528,-4.289551172982865e-06,-4
-3.786413742930919,-4.381476145450399e-06,-4.01
-3.79559191451431,-4.473401117917934e-06,-4.02
-3.804770086097702,-4.565326090385469e-06,-4.03
-3.814866074839432,-4.473401117917934e-06,-4.04
-3.824962063581163,-4.381476145450399e-06,-4.05
-3.835058052322894,-4.381476145450399e-06,-4.06
-3.844236223906285,-4.289551172982865e-06,-4.07
-3.853414395489676,-4.565326090385469e-06,-4.08
-3.862592567073067,-4.565326090385469e-06,-4.09
-3.872688555814798,-4.749176035320538e-06,-4.1
-3.881866727398189,-4.657251062853004e-06,-4.11
-3.891044898981581,-4.565326090385469e-06,-4.12
-3.901140887723311,-4.657251062853004e-06,-4.13
-3.909401242148363,-4.657251062853004e-06,-4.14
-3.918579413731755,-4.749176035320538e-06,-4.15
-3.928675402473485,-4.841101007788073e-06,-4.16
-3.940607025531894,-4.841101007788073e-06,-4.17
-3.948867379956946,-4.841101007788073e-06,-4.18
-3.957127734381999,-4.749176035320538e-06,-4.19
-3.968141540282068,-4.841101007788073e-06,-4.2
-3.97731971186546,-4.933025980255608e-06,-4.21
-3.98741570060719,-4.841101007788073e-06,-4.22
-3.997511689348921,-4.841101007788073e-06,-4.23
-4.005772043773972,-4.933025980255608e-06,-4.24
-4.015868032515703,-5.024950952723143e-06,-4.25
-4.025964021257433,-5.024950952723143e-06,-4.26
-4.035142192840825,-5.024950952723143e-06,-4.27
-4.045238181582556,-5.024950952723143e-06,-4.28
-4.055334170324286,-5.116875925190677e-06,-4.29
-4.066347976224355,-5.116875925190677e-06,-4.3
-4.075526147807746,-5.116875925190677e-06,-4.31
-4.083786502232799,-5.024950952723143e-06,-4.32
-4.092964673816191,-5.208800897658212e-06,-4.33
-4.103060662557921,-5.208800897658212e-06,-4.34
-4.112238834141312,-5.208800897658212e-06,-4.35
